index,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
194,1868,Batch,United States of America,2016,Brazil,Brazil,70.0,3.75,3,1,1,0,0,0,1,0,strawberry,candy flavor,,
195,1840,Batch,United States of America,2016,Dominican republic,"Dominican Republic, Batch 3",65.0,3.5,3,1,1,0,0,0,1,0,creamy,sweet,fudgey,
196,1880,Batch,United States of America,2016,Ecuador,Ecuador,65.0,3.25,3,1,1,0,0,0,1,0,sandy,floral,sweet,
197,2374,Bean,United Kingdom,2019,Peru,Peru,70.0,2.25,4,1,1,1,0,0,1,0,strong vanilla,off notes,,
198,1948,Beau Cacao,United Kingdom,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.25,3,1,1,0,0,0,1,0,smokey,woody,tobacco,
199,1948,Beau Cacao,United Kingdom,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,3,1,1,0,0,0,1,0,caramel,spice,earthy,
200,1784,Beehive,United States of America,2016,Brazil,"Brazil, Batch 20316",80.0,2.75,3,1,1,0,0,0,1,0,intense,bitter,dry,
201,1784,Beehive,United States of America,2016,Dominican republic,"Dominican Republic, Batch 31616",70.0,2.75,3,1,1,0,0,0,1,0,sandy,sweet,molasses,
202,1784,Beehive,United States of America,2016,Ecuador,"Ecuador, Batch 31516",70.0,2.75,3,1,1,0,0,0,1,0,intense,floral,black pepper,
203,1788,Beehive,United States of America,2016,Ecuador,Ecuador,90.0,2.75,3,1,1,0,0,0,1,0,intense floral,bitter,earthy,
204,586,Belcolade,Belgium,2010,Ecuador,Ecuador,71.0,3.5,4,1,1,0,1,0,1,0,dry,cinamon,nutmeg,
205,586,Belcolade,Belgium,2010,Costa rica,Costa Rica,64.0,2.75,4,1,1,0,1,0,1,0,pastey,nutty,,
206,586,Belcolade,Belgium,2010,Papua new guinea,Papua New Guinea,64.0,2.75,4,1,1,0,1,0,1,0,intense,smokey,,
207,586,Belcolade,Belgium,2010,Peru,Peru,64.0,2.75,4,1,1,0,1,0,1,0,sticky,moss,nuts,
208,1800,Bellflower,United States of America,2016,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.5,3,1,1,0,0,0,1,0,sticky,delicate,melon,
209,1864,Bellflower,United States of America,2016,Dominican republic,"Oko Caribe, Duarte P.",70.0,3.5,2,1,0,0,0,0,1,0,caramel,mild dried fruit,,
210,1804,Bellflower,United States of America,2016,Bolivia,"Alto Beni, Palos Blanco",70.0,3.25,3,1,1,0,0,0,1,0,oily,complex,pungent,
211,2190,Belvie,Vietnam,2018,Vietnam,Lam Dong,75.0,3.25,3,1,1,0,0,0,1,0,high acidity,nutty,roasty,
212,1768,Belyzium,Germany,2016,Belize,Belize south,83.0,3.5,3,1,1,0,0,0,1,0,balanced,complex,berry,
213,1768,Belyzium,Germany,2016,Belize,Belize south,78.0,3.0,3,1,1,0,0,0,1,0,sweet,nibby,green,
214,1768,Belyzium,Germany,2016,Belize,"Belize south, low fermentation",83.0,2.75,3,1,1,0,0,0,1,0,unbalanced,tangy,pungent,
215,2246,Benns,Singapore,2018,Vietnam,Vung Tau,72.0,3.0,4,1,1,0,1,0,1,0,gummy,roasty,fatty,
216,2246,Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72.0,3.0,4,1,1,0,1,0,1,0,gummy,fatty,sour,
217,2246,Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72.0,3.0,4,1,1,0,1,0,1,0,off aroma,smokey,off note,
218,757,Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,4.0,3,1,1,0,0,0,1,0,smokey,raspberries,cocoa,
219,773,Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72.0,3.75,3,1,1,0,0,0,1,0,intense,red berry,strawberry,
220,1141,Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73.0,4.0,3,1,1,0,0,0,1,0,cinamon and nutmeg,,,
221,1141,Benoit Nihant,Belgium,2013,Cuba,Baracoa,74.0,3.5,3,1,1,0,0,0,1,0,tobacco,dairy,sour,
222,1141,Benoit Nihant,Belgium,2013,Venezuela,Chuao,74.0,3.5,3,1,1,0,0,0,1,0,mocha,intense,sweet,
223,1141,Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74.0,3.5,3,1,1,0,0,0,1,0,nutty,roasty,dairy,
224,797,Bernachon,France,2012,Blend,Nature,55.0,2.75,5,1,1,1,1,0,1,0,sweet,vanilla,cocoa,
225,508,Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",64.0,3.5,3,1,1,0,0,0,1,0,ham-like,smokey,banana,
226,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.5,3,1,1,0,0,0,1,0,dark cocoa,spicy pepper,,
227,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.25,3,1,1,0,0,0,1,0,creamy,macadamia,pepper,
228,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74.0,3.25,3,1,1,0,0,0,1,0,nutty,light toffee,mild musty,
229,636,Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,72.0,4.0,3,1,1,0,0,0,1,0,creamy,nutty,cocoa,
230,636,Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.5,3,1,1,0,0,0,1,0,creamy,banana,rich,
231,636,Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,64.0,3.0,3,1,1,0,0,0,1,0,chunky,nutty,banana,
232,636,Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,88.0,3.0,3,1,1,0,0,0,1,0,bitter then nutty rustic,earthy,,
233,1486,Bisou,United States of America,2015,Belize,Belize,86.0,3.25,4,1,1,1,0,0,1,0,mild bitter,diluted,vanilla,
234,1482,Bisou,United States of America,2015,Nicaragua,"Nicaragua, American style",76.0,2.5,2,1,0,0,0,0,1,0,bitter,molasses,flour,
235,1486,Bisou,United States of America,2015,Costa rica,"San Andres, American style",76.0,2.5,2,1,0,0,0,0,1,0,molasses,metallic,earthy,
236,1486,Bisou,United States of America,2015,Costa rica,"San Andres, silk",78.0,2.5,4,1,1,1,0,0,1,0,sour,tart,molasses,
237,2084,Bitacora,Venezuela,2018,Venezuela,Aragua,70.0,3.5,4,1,1,0,1,0,1,0,smooth texture,earthy,nutty,
238,2088,Bitacora,Venezuela,2018,Venezuela,Merida,70.0,3.0,4,1,1,0,1,0,1,0,gritty,spicy,earthy,
239,2088,Bitacora,Venezuela,2018,Venezuela,Carabobo,70.0,3.0,4,1,1,0,1,0,1,0,fatty,bland,nutty,
240,233,Bittersweet Origins,United States of America,2008,Dominican republic,Puerto Plata,68.0,3.75,2,1,0,0,0,0,1,0,nutty,astringent,,
241,233,Bittersweet Origins,United States of America,2008,Panama,Bocas del Toro,75.0,3.5,2,1,0,0,0,0,1,0,intense,rum,tea,
242,233,Bittersweet Origins,United States of America,2008,Madagascar,Sambirano,71.0,3.0,2,1,0,0,0,0,1,0,rich cocoa,red berry,sour,
243,256,Bittersweet Origins,United States of America,2008,Ghana,Ankasa,70.0,3.0,2,1,0,0,0,0,1,0,nutmeg,sour,,
244,414,Bittersweet Origins,United States of America,2009,Dominican republic,Puerto Plata,65.0,3.5,2,1,0,0,0,0,1,0,intense marshmallow,cocoa,,
245,431,Bittersweet Origins,United States of America,2009,Madagascar,Sambirano,65.0,3.5,2,1,0,0,0,0,1,0,chocolate covered cherries,,,
246,423,Bittersweet Origins,United States of America,2009,Madagascar,Sambirano,75.0,3.25,2,1,0,0,0,0,1,0,rustic,red berry,woody,
247,414,Bittersweet Origins,United States of America,2009,Dominican republic,Puerto Plata,75.0,3.0,2,1,0,0,0,0,1,0,chalky,strong,harsh smoke,
248,502,Bittersweet Origins,United States of America,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,3.75,2,1,0,0,0,0,1,0,robust,cocoa,fruity,
249,478,Bittersweet Origins,United States of America,2010,Indonesia,"Bali, Singaraja",75.0,3.25,2,1,0,0,0,0,1,0,dry,cardamom,medicinal,
250,565,Bittersweet Origins,United States of America,2010,Madagascar,"Sambirano, 2009",70.0,3.0,2,1,0,0,0,0,1,0,red berry,strong wine,sour,
251,565,Bittersweet Origins,United States of America,2010,Venezuela,"Ocumare, prototype",78.0,3.0,2,1,0,0,0,0,1,0,nutty,mild bitter,,
252,558,Bittersweet Origins,United States of America,2010,Indonesia,"Bali, Singaraja",65.0,2.75,2,1,0,0,0,0,1,0,pastey,off spicey,nutty,
253,963,Bittersweet Origins,United States of America,2012,Ghana,Ghana,72.0,3.5,3,1,1,0,0,0,1,0,roasted nuts,rich,roasty,
254,2114,Bixby,United States of America,2018,Dominican republic,Dominican Republic,70.0,3.25,2,1,0,0,0,0,1,0,sweet,sour milk,,
255,2108,Bixby,United States of America,2018,Haiti,Haiti,70.0,3.0,2,1,0,0,0,0,1,0,floral,molasses,chemical,
256,2114,Bixby,United States of America,2018,Guatemala,Guatemala,70.0,3.0,2,1,0,0,0,0,1,0,molasses,earthy,spicy,
257,2422,Bixby,United States of America,2019,Belize,Belize,70.0,2.75,2,1,0,0,0,0,1,0,off,rubbery,burnt molasses,
258,256,Black Mountain,United States of America,2008,Nicaragua,Matiguas,70.0,3.0,3,1,1,0,0,0,1,0,rich,leather,woodsy,
259,256,Black Mountain,United States of America,2008,Dominican republic,La Red,70.0,2.75,3,1,1,0,0,0,1,0,unrefined,fruity,,
260,256,Black Mountain,United States of America,2008,Venezuela,Carenero Superior,70.0,2.75,3,1,1,0,0,0,1,0,sweet grass,muted spice,,
261,1331,Black River (A. Morin),United Kingdom,2014,Jamaica,Blue Mountain Region,70.0,2.75,4,1,1,0,1,0,1,0,fatty,nutty,,
262,322,Blanxart,Spain,2009,Blend,Organic Dark,72.0,2.75,4,1,1,1,0,0,1,0,oily,flat,woody,sour
263,1046,Blanxart,Spain,2013,Congo,"Congo, Grand Cru",82.0,3.5,4,1,1,1,0,0,1,0,complex,fruity,mild bitter,
264,911,Blue Bandana,United States of America,2012,Madagascar,Madagascar,70.0,3.75,3,1,1,0,0,0,1,0,gritty,tart red berry,powerful,
265,911,Blue Bandana,United States of America,2012,Guatemala,Guatemala,70.0,3.5,3,1,1,0,0,0,1,0,chewy,complex,black pepper,
266,1740,Blue Bandana,United States of America,2016,Madagascar,"Akesson's E., Sambirano V.",82.0,3.5,2,1,0,0,0,0,1,0,sandy,tart,sour,sweet
267,1752,Blue Bandana,United States of America,2016,Tanzania,Kokoa Kamili,75.0,3.5,2,1,0,0,0,0,1,0,bready,melon,,
268,1756,Blue Bandana,United States of America,2016,Dominican republic,Zorzal Reserva,75.0,3.0,2,1,0,0,0,0,1,0,astringent,sour,coffee,
269,1752,Blue Bandana,United States of America,2016,Guatemala,Lachua,75.0,2.75,2,1,0,0,0,0,1,0,roasty,coffee,earthy,
270,1996,Boho,United States of America,2017,Belize,Maya Mtn,70.0,2.75,3,1,1,0,0,0,1,0,pungent off flavor,,,
271,2290,Bonaterra,Malaysia,2019,Malaysia,"Tawau, Borneo Island",74.0,3.25,2,1,0,0,0,0,1,0,grassy,savory,sour,
272,2290,Bonaterra,Malaysia,2019,Malaysia,"Kota Marudu, Borneo Island",72.0,2.75,2,1,0,0,0,0,1,0,sweet,fruit,chemical off note,
273,2290,Bonaterra,Malaysia,2019,Malaysia,"Keningau, Borneo Island",68.0,2.5,2,1,0,0,0,0,1,0,sweet,dirty,off notes,
274,48,Bonnat,France,2006,Venezuela,"Maracaibo, El Rosario",75.0,4.0,3,1,1,0,0,0,1,0,creamy,fatty,floral,
275,81,Bonnat,France,2006,Venezuela,Chuao,75.0,4.0,3,1,1,0,0,0,1,0,creamy,coconut,tang,
276,24,Bonnat,France,2006,Blend,"Carribean, Trinite",75.0,3.75,3,1,1,0,0,0,1,0,spice,woodsy,long lasting,
277,32,Bonnat,France,2006,Venezuela,"Ocumare, Puerto Cabello",75.0,3.75,3,1,1,0,0,0,1,0,sandy,creamy,berry,
278,75,Bonnat,France,2006,Madagascar,Madagascar,75.0,3.75,3,1,1,0,0,0,1,0,mellow,tart,coffee,
279,81,Bonnat,France,2006,Sri lanka,Ceylan,75.0,3.0,3,1,1,0,0,0,1,0,vegetal,dominant tobacco,,
280,123,Bonnat,France,2007,Ecuador,Equateur,75.0,2.5,3,1,1,0,0,0,1,0,dry,floral,bitter,
281,199,Bonnat,France,2008,Venezuela,"Porcelana, Venezuela",75.0,4.0,3,1,1,0,0,0,1,0,creamy,strawberry,nutty,
282,331,Bonnat,France,2009,Ivory coast,Ivory Coast,75.0,3.0,3,1,1,0,0,0,1,0,oily,intense cocoa,sl. Burnt,
283,336,Bonnat,France,2009,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75.0,3.0,3,1,1,0,0,0,1,0,mild bitter,nut,possible mold,
284,395,Bonnat,France,2009,Mexico,"Xoconusco, cacao Real",75.0,3.0,3,1,1,0,0,0,1,0,fatty,roasty,earthy,
285,336,Bonnat,France,2009,Peru,"Porcelana, Apotequil",75.0,2.75,3,1,1,0,0,0,1,0,flat,bread,earthy,
286,629,Bonnat,France,2011,Haiti,Haiti,75.0,4.0,3,1,1,0,0,0,1,0,grassy,black pepper,,
287,629,Bonnat,France,2011,Madagascar,"Madagascar, 100% criollo",75.0,4.0,3,1,1,0,0,0,1,0,fatty,spicy,gentle roast,
288,629,Bonnat,France,2011,Brazil,Libanio,75.0,3.75,3,1,1,0,0,0,1,0,chunky,very grassy,mild mint,
289,629,Bonnat,France,2011,Cuba,Cuba,75.0,3.5,3,1,1,0,0,0,1,0,fatty,raisin,grape,
290,629,Bonnat,France,2011,Peru,"Cusco, Cacao Cusco",75.0,3.5,3,1,1,0,0,0,1,0,roasty,woody,mint,
291,629,Bonnat,France,2011,Peru,Piura Blanco,75.0,3.5,3,1,1,0,0,0,1,0,creamy,cocoa,smokey,
292,672,Bonnat,France,2011,Brazil,Juliana,75.0,3.5,3,1,1,0,0,0,1,0,oily,fatty,rich,nutty
293,761,Bonnat,France,2011,Jamaica,Jamaique,75.0,3.25,3,1,1,0,0,0,1,0,oily,creamy,woody,
294,1038,Bonnat,France,2013,Brazil,Maragnam,75.0,3.5,3,1,1,0,0,0,1,0,oily,roasted nuts,rich cocoa,
295,1042,Bonnat,France,2013,Gabon,Gabon,75.0,3.25,3,1,1,0,0,0,1,0,fatty,roasty,black pepper,
296,1339,Bonnat,France,2014,Brazil,Kaori,75.0,4.0,3,1,1,0,0,0,1,0,creamy,homey,nutty,
297,1418,Bonnat,France,2014,Blend,"Surfin, Venez,Africa,Brasil,Peru,Mex",65.0,3.75,3,1,1,0,0,0,1,0,complex,brownie,mint,spice
298,1418,Bonnat,France,2014,Dominican republic,"Los Colorados, Santo Domingo, Equateur",75.0,3.25,3,1,1,0,0,0,1,0,roasty,tobacco,earthy,
299,1912,Bonnat,France,2016,Mexico,Selva Maya,75.0,3.5,3,1,1,0,0,0,1,0,heavy roast,fatty,gateway,
300,2246,Bonnat,France,2018,Peru,Madre de Dios,75.0,4.0,3,1,1,0,0,0,1,0,oily,subtle,mild coffee,
301,2250,Bonnat,France,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75.0,4.0,3,1,1,0,0,0,1,0,creamy,rich,complex,
302,316,Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",77.0,3.25,2,1,0,0,0,0,1,0,sticky,lavendar,molasses,
303,2134,Box Chocolate,United States of America,2018,Dominican republic,Zorzal,72.0,3.25,3,1,1,0,0,0,1,0,spicy,banana,,
304,2194,Brasstown,United States of America,2018,Peru,Ucayali,70.0,3.75,3,1,1,0,0,0,1,0,sweet,rich mocha,acidic,
305,2254,Brasstown,United States of America,2018,Ecuador,Esmeraldas,75.0,3.5,3,1,1,0,0,0,1,0,balanced,floral,honey,
306,1129,Brasstown aka It's Chocolate,United States of America,2013,Ghana,"Ghana, batch 021813",75.0,3.5,5,1,1,1,1,0,1,0,fatty,brownie,nutty,
307,1129,Brasstown aka It's Chocolate,United States of America,2013,Venezuela,"Chuao, Mantuano blend, batch 23613",85.0,3.5,5,1,1,1,1,0,1,0,intense,cooked banana,,
308,1125,Brasstown aka It's Chocolate,United States of America,2013,Ecuador,"Camino Verde, Guayas",70.0,3.25,5,1,1,1,1,0,1,0,intense,alocohol,floral,
309,1125,Brasstown aka It's Chocolate,United States of America,2013,Dominican republic,Cooproagro,72.0,3.0,5,1,1,1,1,0,1,0,oily,vanilla,caramel,dairy
310,1355,Brasstown aka It's Chocolate,United States of America,2014,Venezuela,Chuao,70.0,4.0,3,1,1,0,0,0,1,0,intense,raisins,roasty,
311,1255,Brasstown aka It's Chocolate,United States of America,2014,Belize,Maya Mountain,70.0,3.75,3,1,1,0,0,0,1,0,intense,cocoa,complex,
312,1462,Brasstown aka It's Chocolate,United States of America,2015,Dominican republic,"Conacado, batch 001515",68.0,3.75,3,1,1,0,0,0,1,0,complex,brownie,lime,rich
313,1868,Brasstown aka It's Chocolate,United States of America,2016,Nicaragua,"O'payo, Waslala",70.0,3.75,3,1,1,0,0,0,1,0,simple,rich cocoa,,
314,1868,Brasstown aka It's Chocolate,United States of America,2016,Venezuela,"Guasare, Zulia Prov.",70.0,3.5,3,1,1,0,0,0,1,0,nutty,slight hammy,rich,
315,1984,Brasstown aka It's Chocolate,United States of America,2017,Ecuador,Manabi,75.0,3.75,3,1,1,0,0,0,1,0,sandy,floral,honey,
316,1980,Brasstown aka It's Chocolate,United States of America,2017,Dominican republic,Elvesia P.,70.0,3.25,3,1,1,0,0,0,1,0,earthy,cherries,,
317,2096,Brasstown aka It's Chocolate,United States of America,2018,Bolivia,"Wild Bolivia, Sucre",70.0,4.0,3,1,1,0,0,0,1,0,nuts,fruit,,
318,1514,Brazen,United States of America,2015,Guatemala,"Alta Verapaz, 2014, batch 69",70.0,3.5,2,1,0,0,0,0,1,0,tart,tea,leather,sour
319,1514,Brazen,United States of America,2015,Dominican republic,Elvesia P.,80.0,3.25,3,1,1,0,0,0,1,0,bitter,dark berry,fatty,
320,1518,Brazen,United States of America,2015,Belize,Maya Mountain,80.0,3.25,3,1,1,0,0,0,1,0,mild smoke,raisins,coffee,
321,1518,Brazen,United States of America,2015,Madagascar,Ambolikapkly P.,60.0,3.25,3,1,1,0,0,0,1,0,citrus,sweet,cocoa,
322,1514,Brazen,United States of America,2015,Dominican republic,Elvesia P.,60.0,3.0,3,1,1,0,0,0,1,0,roasty,sweet,brownie,
323,1518,Brazen,United States of America,2015,Madagascar,Ambolikapiky P.,80.0,2.75,3,1,1,0,0,0,1,0,bitter,tart,acidic,
324,1149,Breeze Mill,United States of America,2013,Jamaica,Jamaica,70.0,3.0,4,1,1,1,0,0,1,0,chalky,sandy,tart,bland
325,1231,Bright,Australia,2014,Dominican republic,Marabel Farms,70.0,3.5,3,1,1,0,0,0,1,0,spicy,black pepper,banana,
326,1231,Bright,Australia,2014,Ecuador,"Camino Verde, Balao, Guayas",72.0,3.5,3,1,1,0,0,0,1,0,floral,banana,,
327,1231,Bright,Australia,2014,Madagascar,Somia Plantation,72.0,3.0,3,1,1,0,0,0,1,0,sweet,mild molasses,bland,
328,1235,Bright,Australia,2014,Trinidad,Gran Couva,68.0,2.75,3,1,1,0,0,0,1,0,fatty,sweet,metallic,
329,1638,Britarev,Russia,2015,Ecuador,Ecuador,70.0,3.25,2,1,0,0,0,0,1,0,powdery,floral,molasses,
330,1181,Bronx Grrl Chocolate,United States of America,2013,Dominican republic,Dominican Republic,68.0,2.75,3,1,1,0,0,0,1,0,gritty,sweet,brownie,
331,2052,Bullion,United Kingdom,2018,Guatemala,"Lanquin, No.3, Batch 21, 2016",70.0,3.0,3,1,1,0,0,0,1,0,roasty and under refined,,,
332,2052,Bullion,United Kingdom,2018,Bolivia,"Alto Beni, No.2, Batch 17, 2016",70.0,2.5,3,1,1,0,0,0,1,0,dirt,earthy,floral,
333,1299,Burnt Fork Bend,United States of America,2014,Ecuador,"Mindo, batch 01040914",72.0,3.5,3,1,1,0,0,0,1,0,floral,mild citrus,orange,
334,1299,Burnt Fork Bend,United States of America,2014,Trinidad,"Trinidad, batch 05050114",72.0,3.25,3,1,1,0,0,0,1,0,high roast,coffee,spicy,
335,1303,Burnt Fork Bend,United States of America,2014,Belize,Belize,72.0,3.25,3,1,1,0,0,0,1,0,roasty,fruit,mild metallic,
336,1303,Burnt Fork Bend,United States of America,2014,Blend,Blend,72.0,3.25,3,1,1,0,0,0,1,0,coffee,high roast,spicy,
337,1323,Burnt Fork Bend,United States of America,2014,Ecuador,"Ecuador, Bob Bar",60.0,2.5,3,1,1,0,0,0,1,0,sweet,sour dairy,,
338,2314,By Cacao,South korea,2019,Ecuador,Ecuador,70.0,3.0,2,1,0,0,0,0,1,0,smokey,sour,,
339,2274,Cacai Cacao,Taiwan,2019,Philippines,Davao,70.0,3.5,2,1,0,0,0,0,0,1,base cocoa w/ palm notes,,,
340,2274,Cacai Cacao,Taiwan,2019,Taiwan,Pingtung,70.0,3.25,2,1,0,0,0,0,0,1,molasses,sour notes,,
341,2266,Cacao 70,Canada,2019,Bolivia,Beniano,70.0,3.75,4,1,1,0,1,0,1,0,subtle but refreshing,,,
342,2266,Cacao 70,Canada,2019,Guatemala,Asochivite,70.0,3.5,4,1,1,0,1,0,1,0,vegetal,unique,,
343,2330,Cacao 70,Canada,2019,Guatemala,"Monte Grande, lot 001180312",70.0,3.0,4,1,1,0,1,0,1,0,off pungent,grassy,melon,
344,1606,Cacao Arabuco,Puerto rico,2015,Puerto rico,Puerto Rico,70.0,2.5,2,1,0,0,0,0,1,0,dirt,floral,sweet,
345,502,Cacao Atlanta,United States of America,2010,Dominican republic,Dominican Republic w/ nibs,75.0,2.75,2,1,0,0,0,0,1,0,creamy,burnt wood,,
346,502,Cacao Atlanta,United States of America,2010,Dominican republic,"Dominican Republic, ""Love Bar""",75.0,2.5,2,1,0,0,0,0,1,0,oily,buttery,intense,
347,600,Cacao Atlanta,United States of America,2010,Venezuela,Patanemo,75.0,2.25,2,1,0,0,0,0,1,0,over roasted,bitter,nutty,
348,1215,Cacao Atlanta,United States of America,2014,Peru,Tumbes,75.0,2.5,2,1,0,0,0,0,1,0,roasty,almost burnt,intense,
349,147,Cacao Barry,France,2007,Mexico,Mexico,66.0,3.0,5,1,1,1,1,0,1,0,creamy,woody,cocoa,
350,141,Cacao Barry,France,2007,Venezuela,Venezuela,72.0,2.0,5,1,1,1,1,0,1,0,sandy,dairy,cocoa,
351,300,Cacao Barry,France,2008,Tanzania,Tanzania,75.0,2.0,5,1,1,1,1,0,1,0,dry,flat flavor,astringent,
352,586,Cacao Barry,France,2010,Dominican republic,Santo Domingo,70.0,3.0,5,1,1,1,1,0,1,0,spice,fruit medley,roasty,
353,1716,Cacao Barry,France,2016,Haiti,Grand 'Anse,65.0,3.5,5,1,1,1,1,0,1,0,gritty,sweet,citrus,
354,2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B6",72.0,3.75,2,1,0,0,0,0,1,0,light color,creamy,hazelnut,
355,2230,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B9",72.0,3.0,2,1,0,0,0,0,1,0,light color,dirty,astringent,
356,2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B8",72.0,2.5,2,1,0,0,0,0,1,0,light color,dirty,musty,
357,1395,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",70.0,3.75,2,1,0,0,0,0,1,0,fruity,nutty,brownie,
358,1391,Cacao de Origen,Venezuela,2014,Venezuela,"Chuao, Aragua region, H. La Trinidad",75.0,3.5,2,1,0,0,0,0,1,0,bright fruit,strawberry,,
359,1391,Cacao de Origen,Venezuela,2014,Venezuela,"Macuare; Miranda; Chloe formula, H. La Trinidad",74.0,3.25,2,1,0,0,0,0,1,0,nutty,intense,leathery,
360,1391,Cacao de Origen,Venezuela,2014,Venezuela,"Agua Fria; Sucre region, H. La Trinidad",75.0,2.5,2,1,0,0,0,0,1,0,intense,earthy,fuel,
361,1688,Cacao de Origen,Venezuela,2015,Venezuela,Chuao,77.0,3.5,2,1,0,0,0,0,1,0,assertive,fruity,acidic,
362,1668,Cacao de Origen,Venezuela,2015,Venezuela,Hacienda la Trinidad,74.0,3.25,2,1,0,0,0,0,1,0,intense,black licorice,nutty,
363,1692,Cacao de Origen,Venezuela,2015,Venezuela,Rio Caribe,75.0,3.25,2,1,0,0,0,0,1,0,spicy,nutty,ends sour,
364,2238,Cacao de Origen,Venezuela,2018,Venezuela,Carupano Pintao,75.0,2.75,2,1,0,0,0,0,1,0,sandy,chalky,earthy,
365,2278,Cacao de Origen,Venezuela,2019,Venezuela,Canoabo,70.0,3.0,2,1,0,0,0,0,1,0,raspberry,dirty,sour,
366,2278,Cacao de Origen,Venezuela,2019,Venezuela,"Barlovento, Familia Rojas",75.0,2.5,2,1,0,0,0,0,1,0,high astringent,sandy,grass,
367,1430,Cacao Hunters,Colombia,2014,Colombia,Sierra Nevada,64.0,3.5,4,1,1,0,1,0,1,0,intense,marshmallow,fruit,
368,1430,Cacao Hunters,Colombia,2014,Colombia,Tumaco,70.0,3.5,4,1,1,0,1,0,1,0,earthy,woody,smoke,
369,1434,Cacao Hunters,Colombia,2014,Colombia,Arauca,70.0,3.25,4,1,1,0,1,0,1,0,intense,spice,,
370,1434,Cacao Hunters,Colombia,2014,Colombia,"Boyaca, Aprocampa Coop, Pauna",69.0,2.75,4,1,1,0,1,0,1,0,green,vegetal,soil,fuel
371,1662,Cacao Hunters,Colombia,2015,Colombia,Arhuacos,72.0,3.75,3,1,1,0,0,0,1,0,rich,nutty,acidic,
372,1816,Cacao Hunters,Colombia,2016,Colombia,Macondo,71.0,3.75,3,1,1,0,0,0,1,0,distinct,short,dried fruit,
373,1816,Cacao Hunters,Colombia,2016,Colombia,Perla Negra,74.0,3.75,3,1,1,0,0,0,1,0,mild cocoa,astringent,,
374,1860,Cacao Market,United States of America,2016,Honduras,"Jutiapa, lot 050916D",70.0,3.5,4,1,1,0,1,0,1,0,deep cocoa,fatty,dairy,
375,641,Cacao Prieto,United States of America,2011,Dominican republic,Dominican Republic,66.0,3.75,2,1,0,0,0,0,1,0,creamy,blueberry,black pepper,
376,647,Cacao Prieto,United States of America,2011,Dominican republic,"Dominican Republic, rustic",65.0,3.25,2,1,0,0,0,0,1,0,rustic,gritty,sweet,fruit
377,641,Cacao Prieto,United States of America,2011,Dominican republic,"Dominican Republicm, rustic",72.0,3.0,2,1,0,0,0,0,1,0,rustic,sweet,one dimensional,
378,991,Cacao Prieto,United States of America,2012,Dominican republic,"Criollo, Dominican Republic",72.0,3.75,2,1,0,0,0,0,1,0,oily,cherry,rich cocoa,
379,336,Cacao Sampaka,Spain,2009,Mexico,"Porcelana, Tabasco, La Joya",70.0,4.0,4,1,1,0,1,0,1,0,distinct lemon,,,
380,346,Cacao Sampaka,Spain,2009,Mexico,"Xoconusco, Chiapas, cacao Real",70.0,4.0,4,1,1,0,1,0,1,0,creamy,nutty,banana,rich
381,523,Cacao Sampaka,Spain,2010,Papua new guinea,Papua,71.0,4.0,4,1,1,0,1,0,1,0,creamy,mild spice,cocoa,
